date,西湖,河口湖,山中湖,精進湖,本栖湖
2009-05-30,0.33,-2.36,1.83,-0.25,-0.59
2009-05-31,0.32,-2.36,1.82,-0.25,-0.59
2009-06-01,0.32,-2.36,1.81,-0.25,-0.59
2009-06-02,0.33,-2.37,1.81,-0.26,-0.59
2009-06-03,0.32,-2.38,1.8,-0.26,-0.6
2009-06-04,0.32,-2.39,1.8,-0.26,-0.6
2009-06-05,0.31,-2.39,1.79,-0.26,-0.6
2009-06-06,0.32,-2.39,1.81,-0.26,-0.58
2009-06-07,0.31,-2.39,1.81,-0.26,-0.6
2009-06-08,0.31,-2.39,1.8,-0.27,-0.59
2009-06-09,0.3,-2.4,1.79,-0.27,-0.6
2009-06-10,0.3,-2.41,1.78,-0.28,-0.6
2009-06-11,0.3,-2.41,1.78,-0.27,-0.59
2009-06-12,0.29,-2.42,1.77,-0.28,-0.6
2009-06-13,0.27,-2.43,1.77,-0.29,-0.61
2009-06-14,0.26,-2.44,1.76,-0.3,-0.62
2009-06-15,0.26,-2.45,1.75,-0.31,-0.62
2009-06-16,0.25,-2.46,1.75,-0.3,-0.62
2009-06-17,0.26,-2.4,1.77,-0.29,-0.62
2009-06-18,0.25,-2.41,1.76,-0.31,-0.62
2009-06-19,0.24,-2.44,1.75,-0.32,-0.63
2009-06-20,0.24,-2.44,1.74,-0.33,-0.64
2009-06-21,0.24,-2.44,1.76,-0.32,-0.62
2009-06-22,0.23,-2.45,1.77,-0.32,-0.62
2009-06-23,0.24,-2.44,1.79,-0.31,-0.6
2009-06-24,0.23,-2.44,1.78,-0.29,-0.59
2009-06-25,0.25,-2.41,1.82,-0.29,-0.58
2009-06-26,0.25,-2.43,1.81,-0.3,-0.59
2009-06-27,0.24,-2.44,1.8,-0.31,-0.6
2009-06-28,0.24,-2.44,1.8,-0.31,-0.59
2009-06-29,0.25,-2.44,1.79,-0.31,-0.6
2009-06-30,0.25,-2.45,1.8,-0.31,-0.59
2009-07-01,0.24,-2.45,1.79,-0.31,-0.6
2009-07-02,0.25,-2.46,1.8,-0.3,-0.59
2009-07-03,0.25,-2.46,1.81,-0.3,-0.59
2009-07-04,0.25,-2.46,1.8,-0.3,-0.59
2009-07-05,0.24,-2.49,1.8,-0.31,-0.6
2009-07-06,0.23,-2.5,1.79,-0.31,-0.59
2009-07-07,0.24,-2.5,1.8,-0.31,-0.59
2009-07-08,0.24,-2.52,1.79,-0.31,-0.58
2009-07-09,0.23,-2.53,1.79,-0.31,-0.59
2009-07-10,0.23,-2.55,1.78,-0.32,-0.6
2009-07-11,0.21,-2.56,1.77,-0.32,-0.6
2009-07-12,0.21,-2.58,1.77,-0.33,-0.61
2009-07-13,0.2,-2.59,1.76,-0.33,-0.61
2009-07-14,0.2,-2.6,1.75,-0.34,-0.62
2009-07-15,0.2,-2.62,1.74,-0.34,-0.63
2009-07-16,0.18,-2.63,1.73,-0.35,-0.64
2009-07-17,0.18,-2.64,1.73,-0.35,-0.64
2009-07-18,0.19,-2.64,1.74,-0.34,-0.62
2009-07-19,0.18,-2.64,1.74,-0.35,-0.62
2009-07-20,0.18,-2.65,1.73,-0.36,-0.63
2009-07-21,0.17,-2.68,1.72,-0.37,-0.64
2009-07-22,0.16,-2.69,1.71,-0.38,-0.64
2009-07-23,0.15,-2.69,1.71,-0.38,-0.65
2009-07-24,0.17,-2.69,1.78,-0.29,-0.53
2009-07-25,0.18,-2.69,1.8,-0.23,-0.46
2009-07-26,0.18,-2.69,1.78,-0.22,-0.45
2009-07-27,0.19,-2.71,1.78,-0.21,-0.423
2009-07-28,0.23,-2.7,1.8,-0.16,-0.37
2009-07-29,0.26,-2.7,1.81,-0.09,-0.31
2009-07-30,0.29,-2.71,1.8,0,-0.2
2009-07-31,0.32,-2.71,1.81,0.08,-0.13
2009-08-01,0.37,-2.73,1.8,0.13,-0.09
2009-08-02,0.42,-2.74,1.8,0.17,-0.07
2009-08-03,0.48,-2.71,1.85,0.21,-0.03
2009-08-04,0.53,-2.73,1.83,0.23,-0.01
2009-08-05,0.56,-2.74,1.82,-,0.01
2009-08-06,0.6,-2.74,1.82,0.26,0.02
2009-08-07,0.63,-2.75,1.81,0.26,0.02
2009-08-08,0.66,-2.77,1.81,0.27,0.03
2009-08-09,0.68,-2.78,1.8,0.28,0.03
2009-08-10,0.73,-2.78,1.94,0.31,0.1
2009-08-11,0.78,-2.75,1.84,0.31,0.11
2009-08-12,0.8,-2.76,1.82,0.32,0.12
2009-08-13,0.83,-2.78,1.83,0.32,0.11
2009-08-14,0.84,-2.78,1.81,0.34,0.12
2009-08-15,0.86,-2.78,1.81,0.36,0.13
2009-08-16,0.87,-2.8,1.81,0.36,0.13
2009-08-17,0.89,-2.82,1.79,0.37,0.12
2009-08-18,0.9,-2.83,1.78,0.37,0.12
2009-08-19,0.9,-2.84,1.77,0.37,0.12
2009-08-20,0.91,-2.85,1.76,0.37,0.12
2009-08-21,0.91,-2.88,1.75,0.37,0.11
2009-08-22,0.92,-2.88,1.75,0.37,0.11
2009-08-23,0.92,-2.9,1.74,0.36,0.1
2009-08-24,0.92,-2.91,1.73,0.36,0.1
2009-08-25,0.92,-2.93,1.72,0.35,0.1
2009-08-26,0.91,-2.94,1.71,0.34,0.09
2009-08-27,0.91,-2.96,1.7,0.34,0.08
2009-08-28,0.91,-2.98,1.69,0.33,0.07
2009-08-29,0.9,-2.99,1.68,0.33,0.07
2009-08-30,0.9,-3,1.68,0.31,0.06
2009-08-31,0.9,-3.01,1.67,0.31,0.06
2009-09-01,0.9,-3,1.71,0.3,0.05
2009-09-02,0.89,-3.02,1.7,0.29,0.07
2009-09-03,0.88,-3.03,1.69,0.28,0.06
2009-09-04,0.87,-3.05,1.67,0.27,0.05
2009-09-05,0.87,-3.05,1.67,0.27,0.05
2009-09-06,0.86,-3.06,1.66,0.26,0.04
2009-09-07,0.85,-3.08,1.65,0.25,0.03
2009-09-08,0.85,-3.09,1.65,0.25,0.02
2009-09-09,0.84,-3.1,1.64,0.24,0.02
2009-09-10,0.84,-3.12,1.63,0.23,0.01
2009-09-11,0.83,-3.13,1.63,0.21,0
2009-09-12,0.81,-3.13,1.62,0.21,-0.01
2009-09-13,0.81,-3.13,1.61,0.2,-0.01
2009-09-14,0.8,-3.14,1.61,0.19,-0.02
2009-09-15,0.79,-3.15,1.6,0.18,-0.03
2009-09-16,0.78,-3.16,1.59,0.17,-0.05
2009-09-17,0.78,-3.16,1.58,0.16,-0.06
2009-09-18,0.75,-3.18,1.58,0.14,-0.07
2009-09-19,0.74,-3.19,1.57,0.13,-0.08
2009-09-20,0.73,-3.19,1.56,0.12,-0.1
2009-09-21,0.72,-3.2,1.55,0.11,-0.11
2009-09-22,0.71,-3.21,1.54,0.09,-0.12
2009-09-23,0.69,-3.21,1.54,0.08,-0.13
2009-09-24,0.68,-3.23,1.53,0.07,-0.15
2009-09-25,0.67,-3.23,1.52,0.06,-0.16
2009-09-26,0.66,-3.24,1.52,0.05,-0.16
2009-09-27,0.65,-3.24,1.51,0.03,-0.18
2009-09-28,0.63,-3.25,1.51,0.02,-0.19
2009-09-29,0.62,-3.24,1.51,0.01,-0.19
2009-09-30,0.61,-3.24,1.5,0.01,-0.19
2009-10-01,0.62,-3.21,1.51,0,-0.2
2009-10-02,0.61,-3.23,1.5,0,-0.21
2009-10-03,0.61,-3.23,1.53,0,-0.21
2009-10-04,0.61,-3.21,1.54,-0.01,-0.21
2009-10-05,0.6,-3.23,1.52,-0.01,-0.22
2009-10-06,0.61,-3.2,1.55,-0.01,-0.21
2009-10-07,0.61,-3.19,1.57,-0.01,-0.22
2009-10-08,0.83,-2.98,1.7,0.1,-0.14
2009-10-09,0.93,-2.83,1.74,0.13,-0.13
2009-10-10,0.96,-2.8,1.73,0.15,-0.12
2009-10-11,0.96,-2.79,1.72,0.17,-0.12
2009-10-12,0.96,-2.79,1.71,0.18,-0.12
2009-10-13,0.95,-2.78,1.7,0.19,-0.13
2009-10-14,0.93,-2.78,1.69,0.19,-0.13
2009-10-15,0.93,-2.77,1.68,0.19,-0.14
2009-10-16,0.92,-2.76,1.67,0.19,-0.14
2009-10-17,0.91,-2.76,1.66,0.19,-0.15
2009-10-18,0.9,-2.76,1.66,0.19,-0.15
2009-10-19,0.89,-2.76,1.65,0.18,-0.16
2009-10-20,0.87,-2.76,1.64,0.17,-0.17
2009-10-21,0.86,-2.76,1.62,0.16,-0.17
2009-10-22,0.84,-2.76,1.62,0.15,-0.18
2009-10-23,0.83,-2.76,1.61,0.14,-0.19
2009-10-24,0.81,-2.77,1.6,0.12,-0.19
2009-10-25,0.8,-2.76,1.6,0.12,-0.2
2009-10-26,0.79,-2.75,1.61,0.12,-0.2
2009-10-27,0.81,-2.71,1.65,0.13,-0.19
2009-10-28,0.8,-2.71,1.64,0.11,-0.2
2009-10-29,0.78,-2.71,1.64,0.1,-0.21
2009-10-30,0.77,-2.71,1.64,0.09,-0.22
2009-10-31,0.75,-2.71,1.61,0.08,-0.23
2009-11-01,0.74,-2.71,1.61,0.07,-0.23
2009-11-02,0.74,-2.7,1.61,0.07,-0.24
2009-11-03,0.73,-2.71,1.6,0.05,-0.25
2009-11-04,0.71,-2.72,1.63,0.04,-0.26
2009-11-05,0.69,-2.73,1.58,0.02,-0.27
2009-11-06,0.68,-2.73,1.58,0.01,-0.28
2009-11-07,0.66,-2.74,1.58,0,-0.29
2009-11-08,0.65,-2.74,1.59,-0.01,-0.3
2009-11-09,0.63,-2.74,1.59,-0.02,-0.31
2009-11-10,0.62,-2.74,1.55,-0.03,-0.32
2009-11-11,0.62,-2.74,1.59,0.07,-0.26
2009-11-12,0.74,-2.66,1.68,0.12,-0.19
2009-11-13,0.74,-2.66,1.87,0.13,-0.19
2009-11-14,0.77,-2.65,1.72,0.21,-0.14
2009-11-15,0.87,-2.61,1.81,0.28,-0.09
2009-11-16,0.91,-2.6,1.74,0.33,-0.07
2009-11-17,0.93,-2.6,1.79,0.36,-0.06
2009-11-18,0.97,-2.58,1.89,0.39,-0.02
2009-11-19,1.01,-2.56,1.92,0.4,-0.02
2009-11-20,1.03,-2.56,1.82,0.4,-0.01
2009-11-21,1.03,-2.56,1.79,0.41,-0.01
2009-11-22,1.04,-2.56,1.82,0.41,0
2009-11-23,1.06,-2.55,1.82,0.41,0
2009-11-24,1.06,-2.55,1.71,0.4,0
2009-11-25,1.06,-2.54,1.7,0.41,0.01
2009-11-26,1.06,-2.53,1.7,0.41,0.04
2009-11-27,1.06,-2.53,1.69,0.4,0.04
2009-11-28,1.06,-2.53,1.68,0.4,0.04
2009-11-29,1.06,-2.53,1.67,0.39,0.04
2009-11-30,1.06,-2.5,1.72,0.39,0.05
2009-12-01,1.04,-2.5,1.67,0.38,0.05
2009-12-02,0.99,-2.51,1.95,0.38,0.04
2009-12-03,0.92,-2.51,1.78,0.37,0.04
2009-12-04,0.87,-2.49,1.69,0.36,0.03
2009-12-05,0.81,-2.49,1.71,0.35,-0.01
2009-12-06,0.78,-2.48,1.72,0.35,-0.02
2009-12-07,0.74,-2.48,1.72,0.31,-0.02
2009-12-08,0.69,-2.48,2.06,0.28,-0.05
2009-12-09,0.65,-2.48,1.86,0.25,-0.09
2009-12-10,0.61,-2.46,1.73,0.22,-0.13
2009-12-11,0.56,-2.46,1.86,0.2,-0.16
2009-12-12,0.59,-2.44,2.02,0.18,-0.21
2009-12-13,0.6,-2.44,1.8,0.14,-0.21
2009-12-14,0.61,-2.44,1.83,0.12,-0.21
2009-12-15,0.62,-2.44,1.92,0.1,-0.21
2009-12-16,0.62,-2.44,2.06,0.08,-0.22
2009-12-17,0.62,-2.44,2.26,0.07,-0.22
2009-12-18,0.62,-2.44,1.67,0.06,-0.23
2009-12-19,0.62,-2.44,1.66,0.05,-0.24
2009-12-20,0.62,-2.44,1.65,0.04,-0.25
2009-12-21,0.61,-2.44,1.65,0.03,-0.26
2009-12-22,0.61,-2.45,1.64,0.02,-0.27
2009-12-23,0.6,-2.44,1.63,0.01,-0.28
2009-12-24,0.59,-2.45,1.63,0,-0.29
2009-12-25,0.59,-2.45,1.62,0,-0.29
2009-12-26,0.59,-2.45,1.62,-0.01,-0.31
2009-12-27,0.58,-2.45,1.61,-0.02,-0.31
2009-12-28,0.57,-2.45,1.61,-0.02,-0.31
2009-12-29,0.56,-2.45,1.6,-0.03,-0.32
2009-12-30,0.56,-2.46,1.6,-0.04,-0.33
2009-12-31,0.55,-2.46,1.59,-0.05,-0.34
2010-01-01,0.54,-2.47,1.58,-0.06,-0.34
2010-01-02,0.53,-2.48,1.57,-0.07,-0.36
2010-01-03,0.51,-2.49,1.56,-0.08,-0.37
2010-01-04,0.51,-2.49,1.56,-0.09,-0.38
2010-01-05,0.5,-2.48,1.57,-0.09,-0.38
2010-01-06,0.5,-2.49,1.56,-0.1,-0.38
2010-01-07,0.48,-2.49,1.55,-0.11,-0.39
2010-01-08,0.48,-2.49,1.55,-0.12,-0.4
2010-01-09,0.47,-2.5,1.55,-0.13,-0.41
2010-01-10,0.45,-2.5,1.55,-0.14,-0.43
2010-01-11,0.44,-2.51,1.54,-0.16,-0.44
2010-01-12,0.43,-2.51,1.53,-0.16,-0.45
2010-01-13,0.43,-2.51,1.54,-0.17,-0.45
2010-01-14,0.42,-2.53,1.67,-0.18,-0.46
2010-01-15,0.41,-2.53,1.63,-0.2,-0.47
2010-01-16,0.39,-2.54,1.53,-0.21,-0.48
2010-01-17,0.38,-2.54,1.51,-0.22,-0.49
2010-01-18,0.37,-2.54,1.51,-0.23,-0.51
2010-01-19,0.35,-2.55,1.51,-0.24,-0.52
2010-01-20,0.33,-2.55,1.5,-0.25,-0.53
2010-01-21,0.33,-2.56,1.5,-0.26,-0.55
2010-01-22,0.32,-2.58,1.5,-0.27,-0.55
2010-01-23,0.3,-2.58,1.49,-0.29,-0.56
2010-01-24,0.29,-2.58,1.49,-0.3,-0.57
2010-01-25,0.29,-2.59,1.49,-0.31,-0.59
2010-01-26,0.27,-2.6,1.48,-0.32,-0.6
2010-01-27,0.26,-2.61,1.47,-0.34,-0.61
2010-01-28,0.24,-2.61,1.47,-0.35,-0.62
2010-01-29,0.24,-2.62,1.48,-0.36,-0.62
2010-01-30,0.23,-2.63,1.47,-0.37,-0.63
2010-01-31,0.21,-2.64,1.47,-0.38,-0.65
2010-02-01,0.2,-2.64,1.46,-0.39,-0.66
2010-02-02,0.21,-2.61,1.5,-0.39,-0.64
2010-02-03,0.19,-2.64,1.49,-0.4,-0.65
2010-02-04,0.18,-2.64,1.49,-0.42,-0.66
2010-02-05,0.17,-2.65,1.48,-0.43,-0.68
2010-02-06,0.15,-2.65,1.47,-0.44,-0.69
2010-02-07,0.13,-2.66,1.47,-0.46,-0.71
2010-02-08,0.12,-2.68,1.46,-0.47,-0.72
2010-02-09,0.11,-2.68,1.45,-0.48,-0.74
2010-02-10,0.09,-2.69,1.45,-0.49,-0.76
2010-02-11,0.08,-2.84,1.45,-0.49,-0.75
2010-02-12,0.09,-2.81,1.49,-0.48,-0.74
2010-02-13,0.08,-2.83,1.49,-0.49,-0.75
2010-02-14,0.07,-2.84,1.48,-0.51,-0.76
2010-02-15,0.06,-2.84,1.48,-0.52,-0.78
2010-02-16,0.06,-2.83,1.49,-0.52,-0.77
2010-02-17,0.05,-2.84,1.49,-0.53,-0.78
2010-02-18,0.03,-2.84,1.49,-0.54,-0.79
2010-02-19,0.03,-2.85,1.49,-0.56,-0.8
2010-02-20,0.01,-2.86,1.48,-0.57,-0.81
2010-02-21,0.01,-2.87,1.48,-0.58,-0.83
2010-02-22,0,-2.88,1.47,-0.59,-0.84
2010-02-23,-0.02,-2.89,1.47,-0.61,-0.85
2010-02-24,-0.03,-2.9,1.46,-0.62,-0.87
2010-02-25,-0.04,-2.91,1.46,-0.63,-0.88
2010-02-26,-0.05,-2.91,1.45,-0.63,-0.89
2010-02-27,-0.04,-2.9,1.49,-0.6,-0.86
2010-02-28,-0.03,-2.89,1.51,-0.59,-0.84
2010-03-01,-0.03,-2.89,1.51,-0.59,-0.85
2010-03-02,-0.03,-2.89,1.51,-0.59,-0.84
2010-03-03,-0.03,-2.89,1.51,-0.59,-0.85
2010-03-04,-0.03,-2.89,1.5,-0.6,-0.85
2010-03-05,0,-2.87,1.58,-0.55,-0.82
2010-03-06,0,-2.88,1.58,-0.54,-0.82
2010-03-07,0,-2.86,1.58,-0.52,-0.81
2010-03-08,0.02,-2.86,1.6,-0.52,-0.79
2010-03-09,0.02,-2.86,1.59,-0.51,-0.8
2010-03-10,0.07,-2.82,1.64,-0.48,-0.76
2010-03-11,0.07,-2.82,1.63,-0.48,-0.76
2010-03-12,0.07,-2.83,1.63,-0.48,-0.76
2010-03-13,0.07,-2.82,1.62,-0.47,-0.78
2010-03-14,0.07,-2.83,1.62,-0.47,-0.78
2010-03-15,0.08,-2.83,1.61,-0.46,-0.78
2010-03-16,0.11,-2.8,1.66,-0.42,-0.76
2010-03-17,0.14,-2.8,1.66,-0.42,-0.75
2010-03-18,0.15,-2.8,1.7,-0.4,-0.74
2010-03-19,0.18,-2.79,1.64,-0.39,-0.75
2010-03-20,0.19,-2.79,1.63,-0.38,-0.75
2010-03-21,0.22,-2.76,1.7,-0.34,-0.72
2010-03-22,0.24,-2.76,1.69,-0.34,-0.71
2010-03-23,0.24,-2.76,1.68,-0.33,-0.71
2010-03-24,0.25,-2.74,1.68,-0.32,-0.71
2010-03-25,0.3,-2.7,1.73,-0.27,-0.66
2010-03-26,0.36,-2.66,1.79,-0.24,-0.63
2010-03-27,0.38,-2.65,1.78,-0.21,-0.62
2010-03-28,0.41,-2.64,1.77,-0.19,-0.62
2010-03-29,0.43,-2.63,1.79,-0.17,-0.6
2010-03-30,0.44,-2.63,2.5,-0.16,-0.6
2010-03-31,0.45,-2.61,1.86,-0.15,-0.6
2010-04-01,0.45,-2.6,1.75,-0.14,-0.59
2010-04-02,0.49,-2.58,1.81,-0.07,-0.52
2010-04-03,0.51,-2.56,1.91,-0.05,-0.5
2010-04-04,0.53,-2.55,1.9,-0.05,-0.48
2010-04-05,0.54,-2.54,1.9,0,-0.44
2010-04-06,0.56,-2.53,1.94,0.04,-0.39
2010-04-07,0.59,-2.51,1.93,0.07,-0.37
2010-04-08,0.61,-2.49,1.94,0.09,-0.34
2010-04-09,0.62,-2.48,1.93,0.1,-0.32
2010-04-10,0.63,-2.48,1.92,0.1,-0.31
2010-04-11,0.65,-2.48,1.91,0.1,-0.3
2010-04-12,0.66,-2.47,1.92,0.12,-0.28
2010-04-13,0.69,-2.44,1.99,0.17,-0.21
2010-04-14,0.72,-2.44,1.99,0.18,-0.2
2010-04-15,0.73,-2.43,1.98,0.19,-0.19
2010-04-16,0.75,-2.41,1.98,0.2,-0.17
2010-04-17,0.78,-2.39,1.97,0.22,-0.14
2010-04-18,0.79,-2.38,2.01,0.23,-0.14
2010-04-19,0.79,-2.38,2,0.23,-0.14
2010-04-20,0.8,-2.38,2,0.23,-0.13
2010-04-21,0.81,-2.36,2,0.24,-0.11
2010-04-22,0.83,-2.36,2,0.26,-0.11
2010-04-23,0.87,-2.33,2.04,0.3,-0.07
2010-04-24,0.89,-2.31,2.04,0.31,-0.06
2010-04-25,0.91,-2.31,2.03,0.32,-0.06
2010-04-26,0.91,-2.3,2.02,0.33,-0.04
2010-04-27,0.92,-2.29,2.02,0.35,-0.04
2010-04-28,0.97,-2.21,2.14,0.41,-0.03
2010-04-29,1,-2.19,2.17,0.45,0.07
2010-04-30,1.07,-2.16,2.16,0.48,0.09
2010-05-01,1.09,-2.15,2.15,0.5,0.11
2010-05-02,1.13,-2.14,2.15,0.53,0.12
2010-05-03,1.14,-2.12,2.14,0.54,0.13
2010-05-04,1.15,-2.1,2.13,0.56,0.14
2010-05-05,1.18,-2.09,2.12,0.57,0.15
2010-05-06,1.19,-2.08,2.12,0.57,0.16
2010-05-07,1.2,-2.06,2.11,0.58,0.17
2010-05-08,1.21,-2.05,2.11,0.59,0.19
2010-05-09,1.22,-2.04,2.1,0.59,0.19
2010-05-10,1.22,-2.04,2.1,0.59,0.2
2010-05-11,1.22,-2.03,2.09,0.59,0.21
2010-05-12,1.24,-2,2.1,0.61,0.22
2010-05-13,1.24,-2,2.1,0.62,0.2
2010-05-14,1.24,-1.99,2.09,0.62,0.22
2010-05-15,1.24,-1.98,2.09,0.62,0.22
2010-05-16,1.22,-1.98,2.08,0.61,0.22
2010-05-17,1.22,-1.98,2.08,0.61,0.21
2010-05-18,1.21,-1.99,2.08,0.6,0.22
2010-05-19,1.21,-1.99,2.08,0.59,0.22
2010-05-20,1.2,-1.99,2.07,0.6,0.24
2010-05-21,1.18,-2,2.07,0.59,0.24
2010-05-22,1.15,-2.03,2.07,0.58,0.24
2010-05-23,1.12,-2.03,2.07,0.59,0.24
2010-05-24,1.13,-1.98,2.17,0.65,0.3
2010-05-25,1.16,-1.95,2.23,0.69,0.36
2010-05-26,1.14,-1.95,2.23,0.7,0.37
2010-05-27,1.16,-1.93,2.24,0.73,0.4
2010-05-28,1.16,-1.93,2.24,0.73,0.4
2010-05-29,1.15,-1.93,2.23,0.73,0.4
2010-05-30,1.15,-1.93,2.22,0.73,0.4
2010-05-31,1.14,-1.94,2.22,0.72,0.4
2010-06-01,1.14,-1.94,2.21,0.72,0.4
2010-06-02,1.13,-1.94,2.2,0.71,0.4
2010-06-03,1.12,-1.94,2.2,0.69,0.39
2010-06-04,1.12,-1.95,2.19,0.68,0.38
2010-06-05,1.11,-1.95,2.19,0.67,0.38
2010-06-06,1.09,-1.95,2.18,0.66,0.37
2010-06-07,1.07,-1.96,2.18,0.64,0.37
2010-06-08,1.06,-1.98,2.18,0.63,0.36
2010-06-09,1.05,-1.98,2.18,0.62,0.37
2010-06-10,1.03,-1.96,2.18,0.6,0.35
2010-06-11,1.02,-2.01,2.18,0.59,0.35
2010-06-12,1.01,-2.01,2.18,0.57,0.34
2010-06-13,0.98,-2.01,2.17,0.56,0.33
2010-06-14,0.97,-2.01,2.19,0.56,0.34
2010-06-15,0.96,-2.03,2.22,0.54,0.33
2010-06-16,0.97,-2,2.26,0.58,0.39
2010-06-17,0.97,-2,2.26,0.57,0.38
2010-06-18,0.96,-2.01,2.26,0.57,0.38
2010-06-19,1,-1.97,2.36,0.65,0.47
2010-06-20,1.02,-1.96,2.36,0.67,0.49
2010-06-21,1.03,-1.96,2.35,0.68,0.5
2010-06-22,1.03,-1.98,2.33,0.69,0.5
2010-06-23,1.04,-1.98,2.33,0.71,0.52
2010-06-24,1.07,-1.97,2.33,0.7,0.52
2010-06-25,1.07,-1.98,2.32,0.7,0.51
2010-06-26,1.03,-1.98,2.32,0.7,0.51
2010-06-27,1.01,-1.99,2.33,0.71,0.53
2010-06-28,0.98,-2,2.32,0.7,0.54
2010-06-29,0.95,-2.01,2.32,0.69,0.55
2010-06-30,0.95,-2,2.31,0.68,0.56
2010-07-01,0.93,-2.01,2.31,0.66,0.55
2010-07-02,0.91,-2.03,2.3,0.65,0.54
2010-07-03,0.89,-2.04,2.3,0.64,0.54
2010-07-04,0.89,-2.04,2.31,0.65,0.55
2010-07-05,0.86,-2.04,2.31,0.63,0.54
2010-07-06,0.84,-2.05,2.3,0.61,0.53
2010-07-07,0.82,-2.08,2.3,0.6,0.52
2010-07-08,0.81,-2.08,2.31,0.6,0.54
2010-07-09,0.79,-2.09,2.3,0.59,0.53
2010-07-10,0.79,-2.09,2.33,0.62,0.56
2010-07-11,0.77,-2.09,2.32,0.61,0.56
2010-07-12,0.79,-2.09,2.45,0.63,0.6
2010-07-13,0.79,-2.1,2.45,0.65,0.61
2010-07-14,0.85,-2.09,2.45,0.72,0.65
2010-07-15,0.99,-2.05,2.47,0.83,0.71
2010-07-16,1.1,-2.04,2.46,0.91,0.74
2010-07-17,1.2,-2.04,2.44,0.99,0.76
2010-07-18,1.28,-2.04,2.44,1.04,0.78
2010-07-19,1.37,-2.04,2.43,1.07,0.8
2010-07-20,1.42,-2.04,2.42,1.09,0.81
2010-07-21,1.46,-2.05,2.41,1.1,0.82
2010-07-22,1.46,-2.06,2.41,1.11,0.83
2010-07-23,1.44,-2.08,2.4,1.11,0.83
2010-07-24,1.42,-2.09,2.4,1.1,0.83
2010-07-25,1.39,-2.1,2.4,1.09,0.83
2010-07-26,1.42,-2.11,2.4,1.08,0.85
2010-07-27,1.39,-2.14,2.39,1.06,0.84
2010-07-28,1.36,-2.14,2.38,1.04,0.84
2010-07-29,1.33,-2.16,2.37,1.04,0.84
2010-07-30,1.32,-2.18,2.43,1.06,0.92
2010-07-31,1.29,-2.19,2.42,1.04,0.92
2010-08-01,1.26,-2.19,2.41,1.02,0.92
2010-08-02,1.25,-2.2,2.41,1,0.91
2010-08-03,1.23,-2.19,2.41,0.98,0.91
2010-08-04,1.2,-2.19,2.39,0.96,0.9
2010-08-05,1.19,-2.2,2.38,0.93,0.88
2010-08-06,1.15,-2.2,2.38,0.91,0.87
2010-08-07,1.12,-2.2,2.37,0.89,0.85
2010-08-08,1.09,-2.21,2.35,0.87,0.84
2010-08-09,1.09,-2.19,2.39,0.86,0.85
2010-08-10,1.07,-2.18,2.39,0.84,0.84
2010-08-11,1.04,-2.18,2.39,0.82,0.82
2010-08-12,1.02,-2.18,2.38,0.81,0.82
2010-08-13,1.01,-2.18,2.38,0.8,0.82
2010-08-14,0.98,-2.18,2.38,0.78,0.8
2010-08-15,0.96,-2.19,2.36,0.76,0.78
2010-08-16,0.93,-2.19,2.36,0.74,0.76
2010-08-17,0.91,-2.19,2.35,0.71,0.74
2010-08-18,0.89,-2.19,2.34,0.69,0.72
2010-08-19,0.86,-2.2,2.34,0.67,0.71
2010-08-20,0.84,-2.19,2.34,0.65,0.7
2010-08-21,0.81,-2.19,2.33,0.63,0.68
2010-08-22,0.79,-2.2,2.32,0.6,0.66
2010-08-23,0.77,-2.21,2.31,0.58,0.63
2010-08-24,0.74,-2.22,2.3,0.56,0.61
2010-08-25,0.71,-2.23,2.3,0.53,0.59
2010-08-26,0.69,-2.21,2.29,0.51,0.56
2010-08-27,0.66,-2.19,2.28,0.48,0.54
2010-08-28,0.63,-2.14,2.28,0.46,0.51
2010-08-29,0.61,-2.13,2.27,0.43,0.49
2010-08-30,0.59,-2.1,2.26,0.41,0.46
2010-08-31,0.56,-2.08,2.26,0.38,0.44
2010-09-01,0.54,-2.06,2.25,0.36,0.41
2010-09-02,0.5,-2.05,2.24,0.33,0.39
2010-09-03,0.48,-2.04,2.24,0.31,0.36
2010-09-04,0.45,-2.01,2.23,0.28,0.33
2010-09-05,0.43,-1.99,2.23,0.26,0.31
2010-09-06,0.41,-1.98,2.23,0.23,0.28
2010-09-07,0.37,-1.96,2.22,0.2,0.26
2010-09-08,0.35,-1.94,2.22,0.21,0.25
2010-09-09,0.36,-1.88,2.63,0.2,0.27
2010-09-10,0.33,-1.85,2.61,0.17,0.24
2010-09-11,0.33,-1.86,2.6,0.14,0.21
2010-09-12,0.33,-1.9,2.58,0.12,0.18
2010-09-13,0.33,-1.91,2.57,0.1,0.16
2010-09-14,0.33,-1.94,2.56,0.08,0.13
2010-09-15,0.32,-1.95,2.56,0.06,0.13
2010-09-16,0.34,-1.95,2.6,0.08,0.13
2010-09-17,0.37,-1.94,2.63,0.1,0.14
2010-09-18,0.38,-1.95,2.62,0.08,0.12
2010-09-19,0.37,-1.98,2.61,0.07,0.1
2010-09-20,0.37,-1.99,2.61,0.06,0.08
2010-09-21,0.36,-2.02,2.6,0.04,0.06
2010-09-22,0.35,-2.04,2.59,0.03,0.04
2010-09-23,0.34,-2.05,2.59,0.04,0.02
2010-09-24,0.48,-1.96,2.68,0.07,0.05
2010-09-25,0.49,-1.96,2.67,0.07,0.03
